Timestamp,Timestamp (Seconds),CPU %,CPU Frequency,Virtual Memory (%),Virtual Memory (B),Swap Memory (%),Swap Memory (B),Disk Usage (%),Disk Usage (B),Process Name,Process ID,Process Priority,Process Nice Value,Process Virtual Memory (B),Process Memory (B),Process Shared Memory (B),Process Memory (%),Process CPU State,Process CPU (%),
2023-03-17 13:39:57.833161,1679060397.833161,5.8,3792.872,6.8,787353600,0.0,0,85.9,30283194368,0,0,0,0,0.0,0.0,0.0,0,0,0
2023-03-17 13:40:08.179255,1679060408.179255,10.2,3792.872,8.0,989319168,0.0,0,85.9,30283202560,bitcoind,750008,20,0,1298890752.0,305954816.0,93282304.0,1.8,R,103.2
2023-03-17 13:40:18.499063,1679060418.499063,8.8,3792.872,8.3,1049059328,0.0,0,85.9,30283202560,bitcoind,750008,20,0,1391452160.0,399364096.0,130424832.0,2.4,R,93.8
2023-03-17 13:40:28.675014,1679060428.675014,8.7,3792.872,8.6,1094393856,0.0,0,85.9,30285672448,bitcoind,750008,20,0,1514549248.0,444067840.0,130424832.0,2.6,R,106.2
2023-03-17 13:40:38.858940,1679060438.85894,9.9,3792.872,8.6,1087348736,0.0,0,85.8,30267236352,bitcoind,750008,20,0,4115755008.0,672727040.0,372998144.0,4.0,S,118.8
2023-03-17 13:40:49.030233,1679060449.030233,14.2,3792.872,8.7,1107083264,0.0,0,85.8,30265552896,bitcoind,750008,20,0,4068814848.0,827125760.0,501362688.0,4.9,S,106.7
